,_id,FHRSID,ChangesByServerID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,Phone,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,scores,SchemeType,geocode,RightToReply,Distance,NewRatingPending,meta,links
392,63f661018bd0a86f847868ee,1205189,0,19/00376/MIXED,Bank House Wine Bar And Kitchen,Restaurant/Cafe/Canteen,1,Bank House,11 High Street,Chislehurst,,BR7 5AB,,5,fhrs_5_en-gb,2019-11-26T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0682825'), 'latitude': Decimal128('51.4169739')}",,4645.255937124517,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1205189'}]"
393,63f661018bd0a86f847868ef,809297,0,15/00246/MIXED,Lauriston House Nursing Home,Caring Premises,5,Bickley Park Road,Bickley,Bromley,,BR1 2AZ,,5,fhrs_5_en-gb,2019-04-11T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.052691'), 'latitude': Decimal128('51.401421')}",,4645.256492151992,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/809297'}]"
394,63f661018bd0a86f8478691f,460329,0,12/00175/MIXED,Regency Court Residential Home,Caring Premises,5,Regency Court,14 Mackintosh Street,Bromley,,BR2 9GL,,5,fhrs_5_en-gb,2022-05-20T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.038327'), 'latitude': Decimal128('51.387805')}",,4645.283623730361,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/460329'}]"
395,63f661018bd0a86f84786936,522282,0,00000/0000/8/704,Zizzi,Restaurant/Cafe/Canteen,1,19 High Street,Chislehurst,,,BR7 5AE,,5,fhrs_5_en-gb,2018-10-15T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.067851'), 'latitude': Decimal128('51.417504')}",,4645.291115067845,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/522282'}]"
396,63f661018bd0a86f84786946,357535,0,00000/0000/7/148,Glendevon House Hotel,Hotel/bed & breakfast/guest house,7842,80 Southborough Road,Bickley,Bromley,,BR1 2EN,,5,fhrs_5_en-gb,2021-03-18T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.044973'), 'latitude': Decimal128('51.395342')}",,4645.316267697142,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/357535'}]"
397,63f661018bd0a86f84786948,1196835,0,19/00326/MIXED,Mountain View Restaurant,Restaurant/Cafe/Canteen,1,4 - 6 High Street,Chislehurst,,,BR7 5AN,,5,fhrs_5_en-gb,2020-09-29T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.067841'), 'latitude': Decimal128('51.418232')}",,4645.318137354091,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1196835'}]"
398,63f661018bd0a86f84786954,358066,0,00000/0001/9/698,Chislehurst Caves,Restaurant/Cafe/Canteen,1,Old Hill,Chislehurst,,,BR7 5NB,,5,fhrs_5_en-gb,2018-06-27T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.058466'), 'latitude': Decimal128('51.408685')}",,4645.311239594024,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/358066'}]"
399,63f661018bd0a86f8478695a,1025905,0,18/00018/MIXED,Wratten Cafe,Restaurant/Cafe/Canteen,1,51 High Street,Chislehurst,,,BR7 5AF,,5,fhrs_5_en-gb,2022-03-09T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.067328'), 'latitude': Decimal128('51.418016')}",,4645.328973466932,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1025905'}]"
400,63f661018bd0a86f8478695b,748090,0,14/00356/MIXED,Costa,Restaurant/Cafe/Canteen,1,53 High Street,Chislehurst,,,BR7 5AF,,5,fhrs_5_en-gb,2018-07-30T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.067328'), 'latitude': Decimal128('51.418016')}",,4645.328973466932,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/748090'}]"
401,63f661018bd0a86f8478695c,853106,0,15/00043/MIXED,Cote Brasserie,Restaurant/Cafe/Canteen,1,43 - 45 High Street,Chislehurst,,,BR7 5AF,,5,fhrs_5_en-gb,2022-03-25T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.067328'), 'latitude': Decimal128('51.418016')}",,4645.328973466932,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/853106'}]"
402,63f661018bd0a86f84786979,1292125,0,20/00553/MIXED,Bridges Fish & Chips,Takeaway/sandwich shop,7844,49 Chislehurst Road,Chislehurst,,,BR7 5NP,,5,fhrs_5_en-gb,2020-12-03T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0559'), 'latitude': Decimal128('51.407255')}",,4645.352694544991,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1292125'}]"
403,63f661018bd0a86f84786981,357658,0,00000/0000/9/349,The Gordon Arms,Pub/bar/nightclub,7843,Gordon Arms,47 Park Road,Chislehurst,,BR7 5AY,,5,fhrs_5_en-gb,2022-08-01T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.06845'), 'latitude': Decimal128('51.419301')}",,4645.335028487437,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/357658'}]"
404,63f661018bd0a86f84786983,357532,0,00000/0000/7/145,Queen Elizabeth House,Caring Premises,5,38 Southborough Road,Bickley,Bromley,,BR1 2EE,,5,fhrs_5_en-gb,2021-07-08T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.04569'), 'latitude': Decimal128('51.39756')}",,4645.371199003464,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/357532'}]"
405,63f661018bd0a86f8478698b,357515,0,00000/0000/6/949,"London South East Colleges, Bromley - Cafes - Aramark Ltd",Restaurant/Cafe/Canteen,1,London South East Colleges Bromley,Rookery Lane,Bromley,,BR2 8HE,,5,fhrs_5_en-gb,2019-01-10T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0347840003669262'), 'latitude': Decimal128('51.3866691589355')}",,4645.3716854294225,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/357515'}]"
406,63f661018bd0a86f8478698c,357582,0,00000/0000/8/092,Edgebury Primary School,School/college/university,7845,Belmont Lane,Chislehurst,,,BR7 6BL,,5,fhrs_5_en-gb,2018-10-04T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.071497'), 'latitude': Decimal128('51.423689')}",,4645.384390188426,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/357582'}]"
407,63f661018bd0a86f84786997,357533,0,00000/0000/7/146,Homefield Nursing Home,Caring Premises,5,1 Lime Close,Bromley,,,BR1 2EF,,5,fhrs_5_en-gb,2019-07-15T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.045263'), 'latitude': Decimal128('51.397342')}",,4645.37883735056,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/357533'}]"
408,63f661018bd0a86f847869b0,1519438,0,22/00160/CP,McColls,Retailers - other,4613,170 Halfway Street,Sidcup,Kent,,DA15 8DL,,5,fhrs_5_en-gb,2022-06-13T00:00:00,503,Bexley,http://www.bexley.gov.uk,food.safety@bexley.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.08779'), 'latitude': Decimal128('51.440649')}",,4645.410617720553,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1519438'}]"
409,63f661018bd0a86f847869b4,357619,0,00000/0000/8/747,Community Options,Caring Premises,5,56 High Street,Chislehurst,,,BR7 5AQ,,5,fhrs_5_en-gb,2019-06-13T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.066321'), 'latitude': Decimal128('51.419608')}",,4645.424061987554,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/357619'}]"
410,63f661018bd0a86f847869b9,1212653,0,19/00415/MIXED,Sushi Gourmet,Takeaway/sandwich shop,7844,J Sainsbury,73 High Street,Chislehurst,,BR7 5AG,,5,fhrs_5_en-gb,2021-03-24T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0658'), 'latitude': Decimal128('51.419204')}",,4645.428306586982,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1212653'}]"
411,63f661018bd0a86f847869be,837826,0,15/00218/MIXED,Nene Cafe & Bistro,Restaurant/Cafe/Canteen,1,111 High Street,Chislehurst,,,BR7 5AG,,5,fhrs_5_en-gb,2019-04-15T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0658'), 'latitude': Decimal128('51.419204')}",,4645.428306586982,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/837826'}]"
412,63f661018bd0a86f847869d1,357536,0,00000/0000/7/205,Beechmore Court Residential Home,Caring Premises,5,Beechmore Court,267 Southlands Road,Bromley,,BR1 2EG,,5,fhrs_5_en-gb,2021-07-08T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.043064'), 'latitude': Decimal128('51.396706')}",,4645.435983267391,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/357536'}]"
413,63f661018bd0a86f847869d5,329527,0,14270/2002/2/000,Holy Redeemer Pre-school,Caring Premises,5,Days Lane,Sidcup,Kent,,DA15 8JR,,5,fhrs_5_en-gb,2021-09-29T00:00:00,503,Bexley,http://www.bexley.gov.uk,food.safety@bexley.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.089793'), 'latitude': Decimal128('51.443544')}",,4645.443575565916,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/329527'}]"
414,63f661018bd0a86f847869d9,587332,0,14750/0188/B/000,Gujjar Food & Wine / Costcutter,Retailers - other,4613,188B Halfway Street,Sidcup,Kent,,DA15 8DJ,,5,fhrs_5_en-gb,2018-08-23T00:00:00,503,Bexley,http://www.bexley.gov.uk,food.safety@bexley.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.087179'), 'latitude': Decimal128('51.441127')}",,4645.450441968958,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/587332'}]"
415,63f661018bd0a86f847869e8,357531,0,00000/0000/7/133,Bickley Park School,School/college/university,7845,Bickley Lodge,2 Southborough Road,Bickley,Bromley,BR1 2EB,,5,fhrs_5_en-gb,2022-03-07T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.045245'), 'latitude': Decimal128('51.399519')}",,4645.459148184337,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/357531'}]"
416,63f661018bd0a86f847869ea,669337,0,14750/0188/A/000,The Co-Operative,Retailers - supermarkets/hypermarkets,7840,188A Halfway Street,Sidcup,Kent,,DA15 8DJ,,5,fhrs_5_en-gb,2019-11-29T00:00:00,503,Bexley,http://www.bexley.gov.uk,food.safety@bexley.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.087179'), 'latitude': Decimal128('51.441127')}",,4645.450441968958,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/669337'}]"
417,63f661018bd0a86f847869f3,1402880,0,21/00281/CP,Independent Catering Management At Dulverton Primary School,School/college/university,7845,Dulverton School,Dulverton Road,London,,SE9 3RH,,5,fhrs_5_en-gb,2021-11-17T00:00:00,503,Bexley,http://www.bexley.gov.uk,food.safety@bexley.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0809898'), 'latitude': Decimal128('51.4354901')}",,4645.46991106295,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1402880'}]"
418,63f661018bd0a86f847869f8,358652,0,11/00111/MIXED,Co-op,Retailers - supermarkets/hypermarkets,7840,76 Green Lane,Chislehurst,,,BR7 6AZ,,5,fhrs_5_en-gb,2018-11-20T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.067796'), 'latitude': Decimal128('51.422658')}",,4645.481850652601,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/358652'}]"
419,63f661018bd0a86f84786a00,357636,0,00000/0000/9/067,Christ Church Hall,Other catering premises,7841,Lubbock Road,Chislehurst,,,,,5,fhrs_5_en-gb,2019-02-04T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.055869'), 'latitude': Decimal128('51.410757')}",,4645.48200828314,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/357636'}]"
420,63f661018bd0a86f84786a08,987767,0,17/00080/MIXED,Mr Mulligans Coffee Shop,Restaurant/Cafe/Canteen,1,Sidcup Family Golf,Sidcup By Pass Road,Chislehurst,,BR7 6RP,,5,fhrs_5_en-gb,2019-06-11T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0765409991145134'), 'latitude': Decimal128('51.4315147399902')}",,4645.486762099276,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/987767'}]"
421,63f661018bd0a86f84786a0c,1104254,0,19/00051/MIXED,Lillybrook Pre-School,Caring Premises,5,Bickley Park Cricket Club,Bickley Park Road,Bickley,Bromley,BR1 2AS,,5,fhrs_5_en-gb,2019-02-12T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0466689988970757'), 'latitude': Decimal128('51.4017791748047')}",,4645.489779036925,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1104254'}]"
422,63f661018bd0a86f84786a12,1095862,0,18/00451/MIXED,Cockney's Of Bromley,Restaurant/Cafe/Canteen,1,44 Chatterton Road,Bromley,,,BR2 9QE,,5,fhrs_5_en-gb,2019-04-30T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.036278'), 'latitude': Decimal128('51.391501')}",,4645.493763527616,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1095862'}]"
423,63f661018bd0a86f84786a3a,357215,0,00000/0000/1/308,Wickham Common Primary School,School/college/university,7845,Gates Green Road,West Wickham,,,BR4 9DG,,5,fhrs_5_en-gb,2022-01-21T00:00:00,505,Bromley,http://www.bromley.gov.uk,food@bromley.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.009579'), 'latitude': Decimal128('51.366089')}",,4645.541718270249,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/357215'}]"
